2021:01:22:10:11:08.200000,1611306668.2,$GPHDT,50.63,T*35
2021:01:22:10:11:08.699000,1611306668.699,$GPHDT,50.72,T*35
2021:01:22:10:11:09.200000,1611306669.2,$GPHDT,50.83,T*3B
2021:01:22:10:11:09.700000,1611306669.7,$GPHDT,50.91,T*38
2021:01:22:10:11:10.700000,1611306670.7,$GPHDT,50.89,T*31
2021:01:22:10:11:11.200000,1611306671.2,$GPHDT,50.84,T*3C
2021:01:22:10:11:11.699000,1611306671.699,$GPHDT,50.78,T*3F
2021:01:22:10:11:12.200000,1611306672.2,$GPHDT,50.71,T*36
2021:01:22:10:11:12.700000,1611306672.7,$GPHDT,50.65,T*33
2021:01:22:10:11:13.200000,1611306673.2,$GPHDT,50.61,T*37
2021:01:22:10:11:13.699000,1611306673.699,$GPHDT,50.57,T*32
2021:01:22:10:11:14.700000,1611306674.7,$GPHDT,50.50,T*35
2021:01:22:10:11:15.199000,1611306675.199,$GPHDT,50.50,T*35
2021:01:22:10:11:15.700000,1611306675.7,$GPHDT,50.51,T*34
2021:01:22:10:11:16.199000,1611306676.199,$GPHDT,50.46,T*32
2021:01:22:10:11:17.199000,1611306677.199,$GPHDT,50.29,T*3B
2021:01:22:10:11:17.699000,1611306677.699,$GPHDT,50.23,T*31
2021:01:22:10:11:18.199000,1611306678.199,$GPHDT,50.20,T*32
2021:01:22:10:11:18.700000,1611306678.7,$GPHDT,50.15,T*34
2021:01:22:10:11:19.199000,1611306679.199,$GPHDT,50.10,T*31
2021:01:22:10:11:19.700000,1611306679.7,$GPHDT,50.08,T*38
2021:01:22:10:11:20.201000,1611306680.201,$GPHDT,50.04,T*34
2021:01:22:10:11:21.200000,1611306681.2,$GPHDT,50.03,T*33
2021:01:22:10:11:21.700000,1611306681.7,$GPHDT,50.03,T*33
2021:01:22:10:11:22.200000,1611306682.2,$GPHDT,50.01,T*31
2021:01:22:10:11:22.700000,1611306682.7,$GPHDT,50.00,T*30
2021:01:22:10:11:23.200000,1611306683.2,$GPHDT,49.99,T*38
2021:01:22:10:11:23.700000,1611306683.7,$GPHDT,49.97,T*36
2021:01:22:10:11:24.201000,1611306684.201,$GPHDT,49.93,T*32
2021:01:22:10:11:25.200000,1611306685.2,$GPHDT,49.81,T*31
2021:01:22:10:11:25.700000,1611306685.7,$GPHDT,49.79,T*36
2021:01:22:10:11:26.201000,1611306686.201,$GPHDT,49.81,T*31
2021:01:22:10:11:26.699000,1611306686.699,$GPHDT,49.84,T*34
2021:01:22:10:11:27.200000,1611306687.2,$GPHDT,49.88,T*38
2021:01:22:10:11:27.700000,1611306687.7,$GPHDT,49.87,T*37
2021:01:22:10:11:28.200000,1611306688.2,$GPHDT,49.86,T*36
2021:01:22:10:11:28.699000,1611306688.699,$GPHDT,49.87,T*37
2021:01:22:10:11:29.200000,1611306689.2,$GPHDT,49.86,T*36
2021:01:22:10:11:30.201000,1611306690.201,$GPHDT,49.82,T*32
2021:01:22:10:11:30.700000,1611306690.7,$GPHDT,49.82,T*32
2021:01:22:10:11:31.200000,1611306691.2,$GPHDT,49.81,T*31
2021:01:22:10:11:31.700000,1611306691.7,$GPHDT,49.81,T*31
2021:01:22:10:11:32.201000,1611306692.201,$GPHDT,49.84,T*34
2021:01:22:10:11:32.700000,1611306692.7,$GPHDT,49.85,T*35
2021:01:22:10:11:33.200000,1611306693.2,$GPHDT,49.85,T*35
2021:01:22:10:11:33.699000,1611306693.699,$GPHDT,49.83,T*33
2021:01:22:10:11:34.200000,1611306694.2,$GPHDT,49.86,T*36
2021:01:22:10:11:34.700000,1611306694.7,$GPHDT,49.91,T*30
2021:01:22:10:11:35.201000,1611306695.201,$GPHDT,49.98,T*39
2021:01:22:10:11:35.701000,1611306695.701,$GPHDT,50.07,T*37
2021:01:22:10:11:36.201000,1611306696.201,$GPHDT,50.15,T*34
2021:01:22:10:11:36.701000,1611306696.701,$GPHDT,50.26,T*34
2021:01:22:10:11:37.201000,1611306697.201,$GPHDT,50.35,T*36
2021:01:22:10:11:37.700000,1611306697.7,$GPHDT,50.36,T*35
2021:01:22:10:11:38.201000,1611306698.201,$GPHDT,50.36,T*35
2021:01:22:10:11:38.700000,1611306698.7,$GPHDT,50.39,T*3A
2021:01:22:10:11:39.201000,1611306699.201,$GPHDT,50.50,T*35
2021:01:22:10:11:39.700000,1611306699.7,$GPHDT,50.62,T*34
2021:01:22:10:11:40.201000,1611306700.201,$GPHDT,50.75,T*32
2021:01:22:10:11:40.700000,1611306700.7,$GPHDT,50.90,T*39
2021:01:22:10:11:41.201000,1611306701.201,$GPHDT,51.04,T*35
2021:01:22:10:11:42.201000,1611306702.201,$GPHDT,51.18,T*38
2021:01:22:10:11:42.700000,1611306702.7,$GPHDT,51.23,T*30
2021:01:22:10:11:43.201000,1611306703.201,$GPHDT,51.28,T*3B
2021:01:22:10:11:43.700000,1611306703.7,$GPHDT,51.29,T*3A
2021:01:22:10:11:44.701000,1611306704.701,$GPHDT,51.26,T*35
2021:01:22:10:11:45.201000,1611306705.201,$GPHDT,51.21,T*32
2021:01:22:10:11:46.201000,1611306706.201,$GPHDT,51.09,T*38
2021:01:22:10:11:46.701000,1611306706.701,$GPHDT,51.05,T*34
2021:01:22:10:11:47.201000,1611306707.201,$GPHDT,51.01,T*30
2021:01:22:10:11:47.700000,1611306707.7,$GPHDT,50.97,T*3E
2021:01:22:10:11:48.700000,1611306708.7,$GPHDT,50.91,T*38
2021:01:22:10:11:49.201000,1611306709.201,$GPHDT,50.91,T*38
2021:01:22:10:11:50.201000,1611306710.201,$GPHDT,50.69,T*3F
2021:01:22:10:11:50.701000,1611306710.701,$GPHDT,50.59,T*3C
2021:01:22:10:11:51.202000,1611306711.202,$GPHDT,50.47,T*33
2021:01:22:10:11:51.701000,1611306711.701,$GPHDT,50.38,T*3B
2021:01:22:10:11:52.201000,1611306712.201,$GPHDT,50.29,T*3B
2021:01:22:10:11:52.701000,1611306712.701,$GPHDT,50.23,T*31
2021:01:22:10:11:53.201000,1611306713.201,$GPHDT,50.18,T*39
2021:01:22:10:11:53.701000,1611306713.701,$GPHDT,50.13,T*32
2021:01:22:10:11:54.201000,1611306714.201,$GPHDT,50.09,T*39
2021:01:22:10:11:54.701000,1611306714.701,$GPHDT,50.09,T*39
2021:01:22:10:11:55.202000,1611306715.202,$GPHDT,50.11,T*30
2021:01:22:10:11:55.700000,1611306715.7,$GPHDT,50.14,T*35
2021:01:22:10:11:56.701000,1611306716.701,$GPHDT,50.24,T*36
2021:01:22:10:11:57.201000,1611306717.201,$GPHDT,50.30,T*33
2021:01:22:10:11:57.701000,1611306717.701,$GPHDT,50.32,T*31
2021:01:22:10:11:58.201000,1611306718.201,$GPHDT,50.29,T*3B
2021:01:22:10:11:58.701000,1611306718.701,$GPHDT,50.30,T*33
2021:01:22:10:11:59.201000,1611306719.201,$GPHDT,50.40,T*34
2021:01:22:10:11:59.701000,1611306719.701,$GPHDT,50.52,T*37
2021:01:22:10:12:00.701000,1611306720.701,$GPHDT,50.65,T*33
2021:01:22:10:12:01.201000,1611306721.201,$GPHDT,50.64,T*32
2021:01:22:10:12:02.202000,1611306722.202,$GPHDT,50.51,T*34
2021:01:22:10:12:02.701000,1611306722.701,$GPHDT,50.47,T*33
2021:01:22:10:12:03.201000,1611306723.201,$GPHDT,50.46,T*32
2021:01:22:10:12:03.700000,1611306723.7,$GPHDT,50.46,T*32
2021:01:22:10:12:04.701000,1611306724.701,$GPHDT,50.48,T*3C
2021:01:22:10:12:05.202000,1611306725.202,$GPHDT,50.53,T*36
2021:01:22:10:12:06.202000,1611306726.202,$GPHDT,50.62,T*34
2021:01:22:10:12:07.202000,1611306727.202,$GPHDT,50.73,T*34
2021:01:22:10:12:07.702000,1611306727.702,$GPHDT,50.77,T*30
2021:01:22:10:12:08.702000,1611306728.702,$GPHDT,50.94,T*3D
2021:01:22:10:12:09.202000,1611306729.202,$GPHDT,51.08,T*39
2021:01:22:10:12:09.702000,1611306729.702,$GPHDT,51.24,T*37
2021:01:22:10:12:10.202000,1611306730.202,$GPHDT,51.37,T*35
2021:01:22:10:12:11.202000,1611306731.202,$GPHDT,51.58,T*3C
2021:01:22:10:12:11.701000,1611306731.701,$GPHDT,51.73,T*35
2021:01:22:10:12:12.202000,1611306732.202,$GPHDT,51.84,T*3D
2021:01:22:10:12:12.701000,1611306732.701,$GPHDT,51.95,T*3D
2021:01:22:10:12:13.202000,1611306733.202,$GPHDT,52.08,T*3A
2021:01:22:10:12:13.702000,1611306733.702,$GPHDT,52.28,T*38
2021:01:22:10:12:14.202000,1611306734.202,$GPHDT,52.50,T*37
2021:01:22:10:12:15.202000,1611306735.202,$GPHDT,52.88,T*32
2021:01:22:10:12:15.702000,1611306735.702,$GPHDT,53.04,T*37
2021:01:22:10:12:16.702000,1611306736.702,$GPHDT,53.30,T*30
2021:01:22:10:12:17.202000,1611306737.202,$GPHDT,53.47,T*30
2021:01:22:10:12:17.701000,1611306737.701,$GPHDT,53.68,T*3D
2021:01:22:10:12:18.202000,1611306738.202,$GPHDT,53.91,T*3B
2021:01:22:10:12:18.701000,1611306738.701,$GPHDT,54.14,T*31
2021:01:22:10:12:19.202000,1611306739.202,$GPHDT,54.41,T*31
2021:01:22:10:12:19.702000,1611306739.702,$GPHDT,54.67,T*35
2021:01:22:10:12:20.202000,1611306740.202,$GPHDT,54.89,T*35
2021:01:22:10:12:20.702000,1611306740.702,$GPHDT,55.08,T*3D
2021:01:22:10:12:21.203000,1611306741.203,$GPHDT,55.20,T*37
2021:01:22:10:12:21.702000,1611306741.702,$GPHDT,55.29,T*3E
2021:01:22:10:12:22.202000,1611306742.202,$GPHDT,55.43,T*32
2021:01:22:10:12:22.702000,1611306742.702,$GPHDT,55.60,T*33
2021:01:22:10:12:23.203000,1611306743.203,$GPHDT,55.78,T*3A
2021:01:22:10:12:23.702000,1611306743.702,$GPHDT,55.96,T*3A
2021:01:22:10:12:24.203000,1611306744.203,$GPHDT,56.17,T*30
2021:01:22:10:12:24.703000,1611306744.703,$GPHDT,56.39,T*3C
2021:01:22:10:12:25.203000,1611306745.203,$GPHDT,56.59,T*3A
2021:01:22:10:12:25.702000,1611306745.702,$GPHDT,56.75,T*34
2021:01:22:10:12:26.203000,1611306746.203,$GPHDT,56.85,T*3B
2021:01:22:10:12:27.202000,1611306747.202,$GPHDT,56.99,T*36
2021:01:22:10:12:27.702000,1611306747.702,$GPHDT,57.02,T*35
2021:01:22:10:12:28.203000,1611306748.203,$GPHDT,57.02,T*35
2021:01:22:10:12:28.702000,1611306748.702,$GPHDT,57.05,T*32
2021:01:22:10:12:29.203000,1611306749.203,$GPHDT,57.11,T*37
2021:01:22:10:12:29.702000,1611306749.702,$GPHDT,57.14,T*32
2021:01:22:10:12:30.202000,1611306750.202,$GPHDT,57.15,T*33
2021:01:22:10:12:31.202000,1611306751.202,$GPHDT,57.29,T*3C
2021:01:22:10:12:32.203000,1611306752.203,$GPHDT,57.43,T*30
2021:01:22:10:12:32.702000,1611306752.702,$GPHDT,57.42,T*31
2021:01:22:10:12:33.202000,1611306753.202,$GPHDT,57.36,T*32
2021:01:22:10:12:33.702000,1611306753.702,$GPHDT,57.29,T*3C
2021:01:22:10:12:34.202000,1611306754.202,$GPHDT,57.20,T*35
2021:01:22:10:12:35.203000,1611306755.203,$GPHDT,57.14,T*32
2021:01:22:10:12:36.203000,1611306756.203,$GPHDT,57.28,T*3D
2021:01:22:10:12:36.703000,1611306756.703,$GPHDT,57.32,T*36
2021:01:22:10:12:37.203000,1611306757.203,$GPHDT,57.37,T*33
2021:01:22:10:12:37.703000,1611306757.703,$GPHDT,57.46,T*35
2021:01:22:10:12:38.203000,1611306758.203,$GPHDT,57.55,T*37
2021:01:22:10:12:38.702000,1611306758.702,$GPHDT,57.60,T*31
2021:01:22:10:12:39.203000,1611306759.203,$GPHDT,57.52,T*30
2021:01:22:10:12:40.203000,1611306760.203,$GPHDT,57.50,T*32
2021:01:22:10:12:40.703000,1611306760.703,$GPHDT,57.47,T*34
2021:01:22:10:12:41.203000,1611306761.203,$GPHDT,57.45,T*36
2021:01:22:10:12:41.703000,1611306761.703,$GPHDT,57.42,T*31
2021:01:22:10:12:42.203000,1611306762.203,$GPHDT,57.40,T*33
2021:01:22:10:12:42.703000,1611306762.703,$GPHDT,57.44,T*37
2021:01:22:10:12:43.203000,1611306763.203,$GPHDT,57.48,T*3B
2021:01:22:10:12:43.703000,1611306763.703,$GPHDT,57.53,T*31
2021:01:22:10:12:44.203000,1611306764.203,$GPHDT,57.59,T*3B
2021:01:22:10:12:44.702000,1611306764.702,$GPHDT,57.63,T*32
2021:01:22:10:12:45.203000,1611306765.203,$GPHDT,57.65,T*34
2021:01:22:10:12:45.703000,1611306765.703,$GPHDT,57.68,T*39
2021:01:22:10:12:46.203000,1611306766.203,$GPHDT,57.74,T*34
2021:01:22:10:12:46.703000,1611306766.703,$GPHDT,57.83,T*3C
2021:01:22:10:12:47.203000,1611306767.203,$GPHDT,57.91,T*3F
2021:01:22:10:12:47.702000,1611306767.702,$GPHDT,57.95,T*3B
2021:01:22:10:12:48.202000,1611306768.202,$GPHDT,58.00,T*38
2021:01:22:10:12:48.702000,1611306768.702,$GPHDT,58.01,T*39
2021:01:22:10:12:49.203000,1611306769.203,$GPHDT,57.99,T*37
2021:01:22:10:12:49.704000,1611306769.704,$GPHDT,57.97,T*39
2021:01:22:10:12:50.703000,1611306770.703,$GPHDT,57.92,T*3C
2021:01:22:10:12:51.204000,1611306771.204,$GPHDT,57.88,T*37
2021:01:22:10:12:52.204000,1611306772.204,$GPHDT,57.83,T*3C
2021:01:22:10:12:52.703000,1611306772.703,$GPHDT,57.84,T*3B
2021:01:22:10:12:53.203000,1611306773.203,$GPHDT,57.86,T*39
2021:01:22:10:12:53.703000,1611306773.703,$GPHDT,57.89,T*36
2021:01:22:10:12:54.703000,1611306774.703,$GPHDT,57.96,T*38
2021:01:22:10:12:55.203000,1611306775.203,$GPHDT,57.95,T*3B
2021:01:22:10:12:56.203000,1611306776.203,$GPHDT,57.97,T*39
2021:01:22:10:12:56.703000,1611306776.703,$GPHDT,57.97,T*39
2021:01:22:10:12:57.204000,1611306777.204,$GPHDT,57.95,T*3B
2021:01:22:10:12:57.703000,1611306777.703,$GPHDT,57.93,T*3D
2021:01:22:10:12:58.703000,1611306778.703,$GPHDT,57.91,T*3F
2021:01:22:10:12:59.204000,1611306779.204,$GPHDT,57.89,T*36
2021:01:22:10:13:00.204000,1611306780.204,$GPHDT,57.95,T*3B
2021:01:22:10:13:00.703000,1611306780.703,$GPHDT,58.06,T*3E
2021:01:22:10:13:01.203000,1611306781.203,$GPHDT,58.16,T*3F
2021:01:22:10:13:01.703000,1611306781.703,$GPHDT,58.20,T*3A
2021:01:22:10:13:02.203000,1611306782.203,$GPHDT,58.22,T*38
2021:01:22:10:13:02.703000,1611306782.703,$GPHDT,58.26,T*3C
2021:01:22:10:13:03.204000,1611306783.204,$GPHDT,58.33,T*38
2021:01:22:10:13:03.703000,1611306783.703,$GPHDT,58.38,T*33
2021:01:22:10:13:04.203000,1611306784.203,$GPHDT,58.40,T*3C
2021:01:22:10:13:05.204000,1611306785.204,$GPHDT,58.35,T*3E
2021:01:22:10:13:05.704000,1611306785.704,$GPHDT,58.32,T*39
2021:01:22:10:13:06.704000,1611306786.704,$GPHDT,58.24,T*3E
2021:01:22:10:13:07.205000,1611306787.205,$GPHDT,58.17,T*3E
2021:01:22:10:13:07.704000,1611306787.704,$GPHDT,58.08,T*30
2021:01:22:10:13:08.204000,1611306788.204,$GPHDT,58.00,T*38
2021:01:22:10:13:08.704000,1611306788.704,$GPHDT,57.96,T*38
2021:01:22:10:13:09.204000,1611306789.204,$GPHDT,57.93,T*3D
2021:01:22:10:13:09.704000,1611306789.704,$GPHDT,57.94,T*3A
2021:01:22:10:13:10.703000,1611306790.703,$GPHDT,57.97,T*39
2021:01:22:10:13:11.204000,1611306791.204,$GPHDT,58.02,T*3A
2021:01:22:10:13:11.704000,1611306791.704,$GPHDT,58.06,T*3E
2021:01:22:10:13:12.204000,1611306792.204,$GPHDT,58.05,T*3D
2021:01:22:10:13:12.704000,1611306792.704,$GPHDT,58.02,T*3A
2021:01:22:10:13:13.204000,1611306793.204,$GPHDT,57.98,T*36
2021:01:22:10:13:13.704000,1611306793.704,$GPHDT,57.98,T*36
2021:01:22:10:13:14.704000,1611306794.704,$GPHDT,57.92,T*3C
2021:01:22:10:13:15.204000,1611306795.204,$GPHDT,57.92,T*3C
2021:01:22:10:13:15.703000,1611306795.703,$GPHDT,57.97,T*39
2021:01:22:10:13:16.204000,1611306796.204,$GPHDT,58.02,T*3A
2021:01:22:10:13:17.204000,1611306797.204,$GPHDT,58.12,T*3B
2021:01:22:10:13:17.703000,1611306797.703,$GPHDT,58.14,T*3D
2021:01:22:10:13:18.703000,1611306798.703,$GPHDT,58.16,T*3F
2021:01:22:10:13:19.204000,1611306799.204,$GPHDT,58.13,T*3A
2021:01:22:10:13:19.704000,1611306799.704,$GPHDT,58.08,T*30
2021:01:22:10:13:20.205000,1611306800.205,$GPHDT,58.08,T*30
2021:01:22:10:13:21.205000,1611306801.205,$GPHDT,58.09,T*31
2021:01:22:10:13:21.704000,1611306801.704,$GPHDT,58.08,T*30
2021:01:22:10:13:22.205000,1611306802.205,$GPHDT,58.08,T*30
2021:01:22:10:13:22.704000,1611306802.704,$GPHDT,58.08,T*30
2021:01:22:10:13:23.205000,1611306803.205,$GPHDT,58.05,T*3D
2021:01:22:10:13:23.705000,1611306803.705,$GPHDT,58.02,T*3A
2021:01:22:10:13:24.204000,1611306804.204,$GPHDT,58.06,T*3E
2021:01:22:10:13:25.204000,1611306805.204,$GPHDT,58.19,T*30
2021:01:22:10:13:25.704000,1611306805.704,$GPHDT,58.27,T*3D
2021:01:22:10:13:26.204000,1611306806.204,$GPHDT,58.35,T*3E
2021:01:22:10:13:26.704000,1611306806.704,$GPHDT,58.43,T*3F
2021:01:22:10:13:27.205000,1611306807.205,$GPHDT,58.46,T*3A
2021:01:22:10:13:27.704000,1611306807.704,$GPHDT,58.43,T*3F
2021:01:22:10:13:28.204000,1611306808.204,$GPHDT,58.37,T*3C
2021:01:22:10:13:28.704000,1611306808.704,$GPHDT,58.31,T*3A
2021:01:22:10:13:29.204000,1611306809.204,$GPHDT,58.25,T*3F
2021:01:22:10:13:29.704000,1611306809.704,$GPHDT,58.18,T*31
2021:01:22:10:13:30.205000,1611306810.205,$GPHDT,58.15,T*3C
2021:01:22:10:13:30.704000,1611306810.704,$GPHDT,58.19,T*30
2021:01:22:10:13:31.205000,1611306811.205,$GPHDT,58.26,T*3C
2021:01:22:10:13:31.704000,1611306811.704,$GPHDT,58.33,T*38
2021:01:22:10:13:32.204000,1611306812.204,$GPHDT,58.42,T*3E
2021:01:22:10:13:32.704000,1611306812.704,$GPHDT,58.50,T*3D
2021:01:22:10:13:33.204000,1611306813.204,$GPHDT,58.56,T*3B
2021:01:22:10:13:33.704000,1611306813.704,$GPHDT,58.61,T*3F
2021:01:22:10:13:34.204000,1611306814.204,$GPHDT,58.66,T*38
2021:01:22:10:13:34.705000,1611306814.705,$GPHDT,58.69,T*37
2021:01:22:10:13:35.206000,1611306815.206,$GPHDT,58.69,T*37
2021:01:22:10:13:35.705000,1611306815.705,$GPHDT,58.69,T*37
2021:01:22:10:13:36.206000,1611306816.206,$GPHDT,58.70,T*3F
2021:01:22:10:13:37.205000,1611306817.205,$GPHDT,58.63,T*3D
2021:01:22:10:13:37.705000,1611306817.705,$GPHDT,58.58,T*35
2021:01:22:10:13:38.205000,1611306818.205,$GPHDT,58.57,T*3A
2021:01:22:10:13:38.705000,1611306818.705,$GPHDT,58.62,T*3C
2021:01:22:10:13:39.205000,1611306819.205,$GPHDT,58.69,T*37
2021:01:22:10:13:39.705000,1611306819.705,$GPHDT,58.76,T*39
2021:01:22:10:13:40.205000,1611306820.205,$GPHDT,58.83,T*33
2021:01:22:10:13:40.705000,1611306820.705,$GPHDT,58.93,T*32
2021:01:22:10:13:41.205000,1611306821.205,$GPHDT,59.04,T*3D
2021:01:22:10:13:41.705000,1611306821.705,$GPHDT,59.15,T*3D
2021:01:22:10:13:42.205000,1611306822.205,$GPHDT,59.23,T*38
2021:01:22:10:13:42.705000,1611306822.705,$GPHDT,59.28,T*33
2021:01:22:10:13:43.205000,1611306823.205,$GPHDT,59.31,T*3B
2021:01:22:10:13:43.704000,1611306823.704,$GPHDT,59.31,T*3B
2021:01:22:10:13:44.205000,1611306824.205,$GPHDT,59.26,T*3D
2021:01:22:10:13:44.705000,1611306824.705,$GPHDT,59.19,T*31
2021:01:22:10:13:45.205000,1611306825.205,$GPHDT,59.13,T*3B
2021:01:22:10:13:46.205000,1611306826.205,$GPHDT,59.05,T*3C
2021:01:22:10:13:46.705000,1611306826.705,$GPHDT,59.01,T*38
2021:01:22:10:13:47.205000,1611306827.205,$GPHDT,58.99,T*38
2021:01:22:10:13:47.704000,1611306827.704,$GPHDT,58.96,T*37
2021:01:22:10:13:48.205000,1611306828.205,$GPHDT,58.92,T*33
2021:01:22:10:13:48.705000,1611306828.705,$GPHDT,58.89,T*39
2021:01:22:10:13:49.205000,1611306829.205,$GPHDT,58.89,T*39
2021:01:22:10:13:50.206000,1611306830.206,$GPHDT,58.85,T*35
2021:01:22:10:13:50.705000,1611306830.705,$GPHDT,58.85,T*35
2021:01:22:10:13:51.206000,1611306831.206,$GPHDT,58.87,T*37
2021:01:22:10:13:51.706000,1611306831.706,$GPHDT,58.89,T*39
2021:01:22:10:13:52.206000,1611306832.206,$GPHDT,58.92,T*33
2021:01:22:10:13:52.705000,1611306832.705,$GPHDT,58.94,T*35
2021:01:22:10:13:53.206000,1611306833.206,$GPHDT,58.97,T*36
2021:01:22:10:13:53.705000,1611306833.705,$GPHDT,59.03,T*3A
2021:01:22:10:13:54.206000,1611306834.206,$GPHDT,59.13,T*3B
2021:01:22:10:13:54.705000,1611306834.705,$GPHDT,59.21,T*3A
2021:01:22:10:13:55.206000,1611306835.206,$GPHDT,59.28,T*33
2021:01:22:10:13:55.705000,1611306835.705,$GPHDT,59.35,T*3F
2021:01:22:10:13:56.705000,1611306836.705,$GPHDT,59.46,T*3B
2021:01:22:10:13:57.206000,1611306837.206,$GPHDT,59.54,T*38
2021:01:22:10:13:57.705000,1611306837.705,$GPHDT,59.62,T*3D
2021:01:22:10:13:58.206000,1611306838.206,$GPHDT,59.76,T*38
2021:01:22:10:13:58.706000,1611306838.706,$GPHDT,59.81,T*30
2021:01:22:10:13:59.206000,1611306839.206,$GPHDT,59.87,T*36
2021:01:22:10:13:59.705000,1611306839.705,$GPHDT,59.89,T*38
2021:01:22:10:14:00.705000,1611306840.705,$GPHDT,59.84,T*35
2021:01:22:10:14:01.205000,1611306841.205,$GPHDT,59.81,T*30
2021:01:22:10:14:02.206000,1611306842.206,$GPHDT,59.72,T*3C
2021:01:22:10:14:02.705000,1611306842.705,$GPHDT,59.66,T*39
2021:01:22:10:14:03.206000,1611306843.206,$GPHDT,59.63,T*3C
2021:01:22:10:14:03.705000,1611306843.705,$GPHDT,59.64,T*3B
2021:01:22:10:14:04.706000,1611306844.706,$GPHDT,59.71,T*3F
2021:01:22:10:14:05.206000,1611306845.206,$GPHDT,59.75,T*3B
2021:01:22:10:14:06.206000,1611306846.206,$GPHDT,59.72,T*3C
2021:01:22:10:14:07.206000,1611306847.206,$GPHDT,59.69,T*36
2021:01:22:10:14:07.706000,1611306847.706,$GPHDT,59.65,T*3A
2021:01:22:10:14:08.705000,1611306848.705,$GPHDT,59.47,T*3A
2021:01:22:10:14:09.207000,1611306849.207,$GPHDT,59.39,T*33
2021:01:22:10:14:09.706000,1611306849.706,$GPHDT,59.32,T*38
2021:01:22:10:14:10.207000,1611306850.207,$GPHDT,59.27,T*3C
2021:01:22:10:14:11.206000,1611306851.206,$GPHDT,59.10,T*38
2021:01:22:10:14:11.706000,1611306851.706,$GPHDT,59.00,T*39
2021:01:22:10:14:12.706000,1611306852.706,$GPHDT,58.89,T*39
2021:01:22:10:14:13.206000,1611306853.206,$GPHDT,58.90,T*31
2021:01:22:10:14:13.705000,1611306853.705,$GPHDT,58.97,T*36
2021:01:22:10:14:14.206000,1611306854.206,$GPHDT,59.04,T*3D
2021:01:22:10:14:15.206000,1611306855.206,$GPHDT,59.19,T*31
2021:01:22:10:14:15.706000,1611306855.706,$GPHDT,59.28,T*33
2021:01:22:10:14:16.706000,1611306856.706,$GPHDT,59.39,T*33
2021:01:22:10:14:17.206000,1611306857.206,$GPHDT,59.46,T*3B
2021:01:22:10:14:17.706000,1611306857.706,$GPHDT,59.55,T*39
2021:01:22:10:14:18.206000,1611306858.206,$GPHDT,59.61,T*3E
2021:01:22:10:14:18.705000,1611306858.705,$GPHDT,59.62,T*3D
2021:01:22:10:14:19.205000,1611306859.205,$GPHDT,59.61,T*3E
2021:01:22:10:14:19.706000,1611306859.706,$GPHDT,59.60,T*3F
2021:01:22:10:14:20.707000,1611306860.707,$GPHDT,59.62,T*3D
2021:01:22:10:14:21.207000,1611306861.207,$GPHDT,59.64,T*3B
2021:01:22:10:14:21.706000,1611306861.706,$GPHDT,59.64,T*3B
2021:01:22:10:14:22.207000,1611306862.207,$GPHDT,59.62,T*3D
2021:01:22:10:14:22.706000,1611306862.706,$GPHDT,59.57,T*3B
2021:01:22:10:14:23.207000,1611306863.207,$GPHDT,59.48,T*35
2021:01:22:10:14:23.706000,1611306863.706,$GPHDT,59.39,T*33
2021:01:22:10:14:24.706000,1611306864.706,$GPHDT,59.20,T*3B
2021:01:22:10:14:25.207000,1611306865.207,$GPHDT,59.13,T*3B
2021:01:22:10:14:25.707000,1611306865.707,$GPHDT,59.07,T*3E
2021:01:22:10:14:26.207000,1611306866.207,$GPHDT,59.00,T*39
2021:01:22:10:14:26.707000,1611306866.707,$GPHDT,58.93,T*32
2021:01:22:10:14:27.207000,1611306867.207,$GPHDT,58.87,T*37
2021:01:22:10:14:27.707000,1611306867.707,$GPHDT,58.86,T*36
2021:01:22:10:14:28.207000,1611306868.207,$GPHDT,58.89,T*39
2021:01:22:10:14:28.707000,1611306868.707,$GPHDT,58.93,T*32
2021:01:22:10:14:29.206000,1611306869.206,$GPHDT,58.99,T*38
2021:01:22:10:14:29.707000,1611306869.707,$GPHDT,59.00,T*39
2021:01:22:10:14:30.207000,1611306870.207,$GPHDT,59.00,T*39
2021:01:22:10:14:31.206000,1611306871.206,$GPHDT,58.90,T*31
2021:01:22:10:14:31.706000,1611306871.706,$GPHDT,58.84,T*34
2021:01:22:10:14:32.207000,1611306872.207,$GPHDT,58.80,T*30
2021:01:22:10:14:32.706000,1611306872.706,$GPHDT,58.81,T*31
2021:01:22:10:14:33.206000,1611306873.206,$GPHDT,58.85,T*35
2021:01:22:10:14:33.706000,1611306873.706,$GPHDT,58.90,T*31
2021:01:22:10:14:34.206000,1611306874.206,$GPHDT,58.95,T*34
2021:01:22:10:14:35.208000,1611306875.208,$GPHDT,58.97,T*36
2021:01:22:10:14:35.707000,1611306875.707,$GPHDT,59.02,T*3B
2021:01:22:10:14:36.207000,1611306876.207,$GPHDT,59.06,T*3F
2021:01:22:10:14:36.707000,1611306876.707,$GPHDT,59.11,T*39
2021:01:22:10:14:37.207000,1611306877.207,$GPHDT,59.15,T*3D
2021:01:22:10:14:37.707000,1611306877.707,$GPHDT,59.23,T*38
2021:01:22:10:14:38.207000,1611306878.207,$GPHDT,59.32,T*38
2021:01:22:10:14:38.707000,1611306878.707,$GPHDT,59.39,T*33
2021:01:22:10:14:39.208000,1611306879.208,$GPHDT,59.45,T*38
2021:01:22:10:14:40.208000,1611306880.208,$GPHDT,59.51,T*3D
